PolicyNumber,Fault,BasePolicy,VehiclePrice,Age,NumberOfSuppliments,AccidentArea,MonthClaimed_cos,Sex,VehicleCategory_Utility,VehicleCategory_Sport,Deductible_700,Deductible_400
7998,1,3,1,0.1875,0,1,0.8660254037844384,0,0.0,0.0,0.0,1.0
6769,1,2,5,0.640625,2,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
6752,1,2,5,0.421875,3,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
10443,1,2,1,0.296875,1,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
8353,1,2,1,0.390625,3,1,1.0,1,0.0,0.0,0.0,1.0
7396,0,3,1,0.28125,0,1,0.8660254037844384,0,0.0,0.0,0.0,0.0
10223,1,2,5,0.734375,0,1,0.5000000000000001,0,0.0,1.0,0.0,1.0
11411,1,2,2,0.546875,0,1,-0.4999999999999998,1,0.0,0.0,0.0,1.0
11919,1,3,1,0.65625,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
1676,1,3,5,0.34375,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
8630,1,2,2,0.796875,3,1,1.0,0,0.0,0.0,0.0,1.0
5458,1,2,2,0.15625,1,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
10440,1,2,1,0.59375,0,0,6.123233995736766e-17,1,0.0,0.0,0.0,1.0
11211,1,2,1,0.1875,0,0,-0.4999999999999998,0,0.0,0.0,0.0,1.0
3444,1,2,1,0.15625,3,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
1437,1,3,5,0.53125,3,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
9051,1,2,5,0.203125,3,1,0.5000000000000001,1,0.0,0.0,0.0,1.0
8694,1,2,2,0.15625,3,1,1.0,1,0.0,0.0,0.0,1.0
1766,1,3,5,0.34375,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
12835,1,2,2,0.296875,3,1,-1.0,0,0.0,0.0,1.0,0.0
7076,1,2,1,0.171875,1,1,0.8660254037844384,0,0.0,0.0,0.0,1.0
148,1,3,2,0.359375,3,0,-0.8660254037844387,0,0.0,0.0,0.0,1.0
12427,1,2,1,0.953125,2,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
4727,1,3,0,0.390625,2,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
5857,1,3,0,0.21875,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
14435,1,2,2,0.203125,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
8512,1,2,5,0.546875,0,1,1.0,0,0.0,1.0,0.0,1.0
13689,1,2,2,0.390625,0,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
29,1,3,5,0.34375,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
12237,1,3,1,0.171875,3,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
14822,1,2,1,0.234375,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
14249,1,2,5,0.34375,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
5181,1,3,2,0.1875,1,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
15405,1,3,1,0.625,0,1,1.0,0,0.0,0.0,0.0,1.0
2822,1,3,1,0.21875,0,1,-0.4999999999999998,1,0.0,0.0,1.0,0.0
7440,1,3,1,0.171875,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
12004,1,2,2,0.328125,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
6869,1,2,1,0.21875,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
1883,1,2,2,0.3125,3,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
5698,1,2,2,0.296875,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
7230,1,2,2,0.46875,2,1,0.5000000000000001,1,0.0,0.0,0.0,1.0
4361,1,3,1,0.734375,1,0,-1.0,0,0.0,0.0,0.0,1.0
3550,1,3,1,0.328125,0,1,-1.0,0,0.0,0.0,0.0,1.0
3820,1,3,1,0.28125,3,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
647,1,2,2,0.21875,3,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
4469,1,3,5,0.75,1,1,-1.0,0,0.0,0.0,0.0,1.0
10877,1,3,5,0.609375,3,0,6.123233995736766e-17,0,1.0,0.0,0.0,1.0
12189,1,2,2,0.25,2,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
2388,1,3,1,0.53125,2,1,-0.4999999999999998,0,0.0,0.0,1.0,0.0
1397,1,2,2,0.265625,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
5513,1,2,5,0.484375,1,0,-0.5000000000000004,0,1.0,0.0,0.0,1.0
2939,1,2,1,0.5,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
15107,1,2,2,0.59375,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
13351,1,2,0,0.453125,0,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
15012,1,1,2,0.25,0,1,0.5000000000000001,0,0.0,1.0,0.0,1.0
8496,1,3,0,0.671875,0,0,1.0,0,0.0,0.0,0.0,1.0
12388,1,2,1,0.5,1,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
11331,1,2,5,0.0,0,1,-0.4999999999999998,0,0.0,1.0,0.0,1.0
8964,1,3,1,0.71875,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
13096,1,2,1,0.328125,0,1,-1.0,0,0.0,0.0,0.0,1.0
1862,1,1,1,0.53125,3,1,6.123233995736766e-17,0,0.0,1.0,0.0,1.0
9144,1,2,1,0.34375,2,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
15301,0,3,0,0.390625,0,1,-1.0,0,0.0,0.0,0.0,0.0
7568,1,3,1,0.15625,0,1,0.8660254037844384,1,0.0,0.0,0.0,1.0
10156,1,3,5,0.390625,2,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
2318,1,3,1,0.40625,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
901,1,3,3,0.15625,0,0,0.8660254037844387,0,0.0,0.0,0.0,1.0
15413,1,1,2,0.1875,3,1,0.8660254037844384,1,0.0,1.0,0.0,1.0
5331,1,3,1,0.4375,1,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
14514,1,2,1,0.28125,0,1,-1.8369701987210297e-16,1,0.0,0.0,0.0,1.0
8715,1,1,1,0.09375,2,1,1.0,0,0.0,1.0,0.0,1.0
1963,1,3,1,0.1875,3,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
11079,1,3,1,0.1875,1,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
1979,1,2,5,0.0625,0,0,6.123233995736766e-17,0,0.0,1.0,0.0,1.0
6035,1,3,0,0.40625,0,0,-0.5000000000000004,0,0.0,0.0,0.0,1.0
5781,1,3,1,0.234375,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
5093,1,3,0,0.5625,0,0,-0.8660254037844388,0,0.0,0.0,0.0,1.0
4030,1,3,2,0.375,0,1,-1.0,0,0.0,0.0,0.0,0.0
9283,1,2,1,0.25,2,1,0.8660254037844387,0,0.0,0.0,0.0,0.0
6779,1,3,0,0.234375,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
12279,1,2,1,0.171875,1,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
10157,1,2,5,0.296875,0,1,0.5000000000000001,0,0.0,1.0,0.0,1.0
11413,1,2,2,0.4375,0,0,-0.4999999999999998,0,0.0,0.0,0.0,1.0
2028,1,3,5,0.765625,0,1,6.123233995736766e-17,0,1.0,0.0,0.0,1.0
4579,1,2,1,0.1875,2,1,-1.0,1,0.0,0.0,0.0,1.0
409,0,2,2,0.203125,0,1,0.8660254037844384,1,0.0,0.0,0.0,0.0
2314,1,2,5,0.53125,0,1,-0.4999999999999998,1,0.0,1.0,0.0,1.0
6361,1,3,1,0.421875,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
8365,0,2,1,0.328125,0,1,-0.5000000000000004,0,0.0,0.0,0.0,0.0
13143,1,3,0,0.578125,0,0,-0.8660254037844388,0,0.0,0.0,0.0,1.0
11973,1,3,3,0.421875,1,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
15144,1,2,1,0.15625,1,1,0.5000000000000001,1,0.0,0.0,0.0,1.0
4733,1,2,2,0.1875,3,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
14808,1,2,1,0.1875,1,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
2789,1,3,1,0.140625,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
12810,1,2,1,0.171875,0,0,-1.0,0,0.0,0.0,0.0,1.0
6994,1,3,0,0.21875,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
11262,1,3,1,0.875,3,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
3556,1,3,1,0.5,1,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
12161,1,3,5,0.359375,1,1,-0.5000000000000004,0,1.0,0.0,0.0,1.0
2066,1,2,2,0.25,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
236,1,3,1,0.15625,2,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
6922,1,3,1,0.96875,0,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
5305,0,3,1,0.40625,1,0,0.8660254037844387,0,0.0,0.0,0.0,0.0
3096,1,2,1,0.171875,3,1,-0.8660254037844387,1,0.0,0.0,0.0,1.0
12416,1,1,1,0.328125,1,1,-0.8660254037844387,0,0.0,1.0,0.0,1.0
955,1,3,1,0.421875,3,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
534,1,2,1,0.265625,1,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
11763,1,2,2,0.625,2,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
3422,1,3,1,0.265625,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
8666,1,2,2,0.265625,0,1,1.0,0,0.0,0.0,0.0,1.0
650,1,1,2,0.40625,0,0,0.8660254037844387,0,0.0,1.0,0.0,1.0
10851,1,2,1,0.1875,0,0,6.123233995736766e-17,0,0.0,0.0,1.0,0.0
11982,1,3,2,0.1875,0,1,-0.8660254037844387,1,0.0,0.0,0.0,1.0
13299,1,1,1,0.578125,1,1,-0.8660254037844388,0,0.0,1.0,0.0,1.0
11122,1,3,1,0.390625,0,1,-1.0,0,0.0,0.0,0.0,1.0
1080,1,2,1,0.234375,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
6279,1,3,1,0.875,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
3773,1,2,3,0.40625,2,1,-1.0,0,0.0,0.0,0.0,1.0
2864,1,2,2,0.265625,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
10344,1,2,1,0.140625,0,1,0.5000000000000001,1,0.0,0.0,0.0,1.0
1192,1,3,1,0.609375,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
4288,1,3,0,0.1875,0,0,-1.0,1,0.0,0.0,0.0,1.0
10733,1,2,1,0.15625,1,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
54,1,2,1,0.53125,2,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
10846,1,2,1,0.390625,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
3054,1,3,1,0.140625,0,1,-1.0,0,0.0,0.0,0.0,1.0
6991,1,3,1,0.6875,2,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
13947,1,2,2,0.46875,3,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
2968,1,1,5,0.34375,0,1,-0.4999999999999998,0,0.0,1.0,0.0,1.0
12045,1,3,0,0.390625,2,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
9088,1,3,1,0.1875,0,1,0.8660254037844387,1,0.0,0.0,0.0,1.0
6332,1,2,1,0.171875,0,0,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
5845,1,3,1,0.390625,2,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
11313,1,3,5,0.265625,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
14224,1,2,5,0.359375,0,1,1.0,0,0.0,0.0,0.0,1.0
10255,1,2,1,0.203125,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
6150,1,2,5,0.03125,0,0,-1.8369701987210297e-16,0,0.0,1.0,0.0,1.0
4223,1,3,5,0.34375,0,1,-1.0,0,0.0,0.0,0.0,1.0
2142,1,3,1,0.296875,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
6387,1,3,5,0.78125,3,1,0.8660254037844384,0,1.0,0.0,1.0,0.0
14142,1,3,2,0.703125,2,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
12157,1,2,1,0.125,2,0,-0.8660254037844387,0,0.0,0.0,0.0,1.0
10630,1,2,1,0.453125,2,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
5639,1,3,1,0.234375,3,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
2852,1,2,5,0.546875,0,1,-0.8660254037844387,0,0.0,1.0,0.0,1.0
8335,1,1,5,0.4375,2,1,1.0,0,0.0,1.0,0.0,1.0
11872,1,2,1,0.46875,2,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
14391,1,3,0,0.109375,3,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
5178,1,3,0,0.328125,0,1,6.123233995736766e-17,0,0.0,0.0,1.0,0.0
9181,0,3,1,0.265625,2,1,0.8660254037844387,0,0.0,0.0,0.0,0.0
8099,1,3,1,0.171875,0,0,0.8660254037844384,0,0.0,0.0,0.0,1.0
10125,1,3,3,0.3125,0,1,0.5000000000000001,0,1.0,0.0,0.0,1.0
14458,1,3,0,0.34375,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
10442,1,2,1,0.21875,1,1,6.123233995736766e-17,1,0.0,0.0,0.0,1.0
1790,1,2,2,0.546875,1,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
7050,1,2,1,0.359375,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
5220,1,3,5,0.3125,0,1,-0.5000000000000004,0,1.0,0.0,0.0,1.0
6911,1,3,5,0.21875,0,1,0.5000000000000001,0,1.0,0.0,0.0,1.0
14556,1,2,2,0.203125,1,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
11691,1,2,3,0.46875,2,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
11349,1,2,1,0.5,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
6146,1,3,0,0.40625,1,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
8363,1,3,1,0.375,0,1,1.0,0,0.0,0.0,0.0,1.0
11087,1,2,2,0.515625,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
14587,0,3,0,0.234375,3,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,0.0
13234,1,2,2,0.421875,3,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
11901,1,3,1,0.4375,2,1,-0.8660254037844387,1,0.0,0.0,0.0,1.0
11910,1,2,1,0.65625,1,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
7584,1,1,1,0.15625,3,1,0.8660254037844384,1,0.0,1.0,0.0,1.0
14524,1,2,1,0.25,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
9873,1,2,1,0.203125,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
906,1,3,1,0.703125,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
11584,1,2,0,0.234375,0,1,-1.0,0,0.0,0.0,0.0,1.0
1024,1,3,2,0.234375,1,1,0.5000000000000001,0,0.0,0.0,1.0,0.0
1115,1,2,2,0.375,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
2191,1,3,0,0.75,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
14336,1,3,5,0.390625,0,1,-1.8369701987210297e-16,0,1.0,0.0,0.0,1.0
7556,1,2,1,0.671875,0,1,0.8660254037844384,0,0.0,0.0,0.0,1.0
3778,1,2,5,0.609375,3,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
13230,1,2,1,0.75,1,1,-0.8660254037844388,1,0.0,0.0,0.0,1.0
14603,1,2,1,0.46875,3,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
53,1,2,5,0.078125,2,0,0.8660254037844387,0,0.0,1.0,0.0,1.0
714,1,3,1,0.296875,2,1,0.5000000000000001,1,0.0,0.0,0.0,1.0
4146,1,2,3,0.421875,0,1,-1.0,0,0.0,0.0,0.0,1.0
9614,1,3,1,0.15625,0,1,0.5000000000000001,1,0.0,0.0,0.0,1.0
119,1,3,1,0.8125,0,1,1.0,0,0.0,0.0,0.0,1.0
11513,1,3,1,0.421875,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
8466,1,3,0,0.21875,3,1,1.0,1,0.0,0.0,0.0,1.0
95,1,2,5,0.28125,2,1,0.8660254037844387,0,0.0,1.0,0.0,1.0
5495,1,2,1,0.34375,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
10900,1,3,5,0.15625,0,1,6.123233995736766e-17,0,1.0,0.0,0.0,1.0
9434,1,2,1,0.171875,1,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
10643,1,2,2,0.578125,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
7065,1,1,1,0.546875,0,1,0.5000000000000001,0,0.0,1.0,0.0,1.0
5744,1,3,1,0.25,3,1,-0.5000000000000004,1,0.0,0.0,0.0,1.0
15406,1,2,1,0.171875,2,1,1.0,0,0.0,0.0,0.0,1.0
5839,1,2,2,0.359375,3,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
12052,1,3,5,0.3125,2,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
13247,1,2,2,0.671875,3,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
14516,1,2,1,0.578125,3,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
13211,1,3,3,0.21875,3,0,-0.5000000000000004,0,0.0,0.0,0.0,1.0
15088,1,2,1,0.34375,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
13242,1,3,1,0.21875,3,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
12504,1,2,1,0.296875,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
9874,1,2,1,0.25,3,1,0.5000000000000001,1,0.0,0.0,0.0,1.0
9141,1,2,1,0.515625,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
3857,1,3,5,0.34375,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
13626,1,2,5,0.171875,0,1,-1.8369701987210297e-16,0,0.0,1.0,0.0,1.0
7462,1,3,1,0.453125,3,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
7325,1,3,1,0.75,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
12569,1,2,1,0.453125,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
8059,1,2,2,0.1875,2,1,1.0,0,0.0,0.0,0.0,0.0
11001,1,2,5,0.140625,0,1,6.123233995736766e-17,0,0.0,1.0,0.0,1.0
5916,1,3,1,0.71875,2,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
3502,1,3,5,0.296875,0,0,-0.8660254037844387,0,0.0,0.0,0.0,1.0
15121,1,3,5,0.53125,1,1,0.5000000000000001,0,1.0,0.0,0.0,1.0
4088,1,3,1,0.296875,2,0,-0.8660254037844387,0,0.0,0.0,0.0,1.0
5570,1,3,5,0.171875,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
7522,1,3,1,0.203125,0,1,0.8660254037844384,0,0.0,0.0,0.0,1.0
7612,1,3,0,0.46875,3,0,0.8660254037844384,0,0.0,0.0,0.0,1.0
6791,1,2,1,0.28125,1,0,0.5000000000000001,1,0.0,0.0,0.0,1.0
14485,1,2,5,0.125,0,1,-1.8369701987210297e-16,1,0.0,1.0,0.0,1.0
5941,1,2,2,0.46875,3,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
3298,1,2,1,0.46875,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
9929,1,3,0,0.25,1,1,0.5000000000000001,1,0.0,0.0,0.0,1.0
4267,1,1,2,0.15625,0,1,-1.0,0,0.0,1.0,0.0,1.0
1738,1,3,5,0.3125,3,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
9153,1,2,1,0.59375,3,0,0.8660254037844387,0,0.0,0.0,0.0,1.0
5682,1,2,2,0.46875,0,0,-0.5000000000000004,0,0.0,0.0,0.0,1.0
5540,1,3,5,0.34375,1,1,-0.5000000000000004,0,1.0,0.0,0.0,1.0
4846,1,3,0,0.421875,0,1,-0.8660254037844388,0,0.0,0.0,0.0,0.0
318,1,2,5,0.34375,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
2340,1,2,1,0.6875,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
1484,1,3,5,0.375,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
1990,0,2,2,0.375,3,1,0.5000000000000001,0,0.0,0.0,0.0,0.0
5233,1,3,1,0.3125,3,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
14393,1,2,1,0.1875,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
7166,1,2,2,0.296875,3,1,0.8660254037844384,0,0.0,0.0,0.0,1.0
10931,1,2,2,0.6875,3,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
3979,0,2,5,0.15625,0,1,-0.8660254037844387,0,0.0,0.0,0.0,0.0
7495,1,3,5,0.8125,0,1,0.5000000000000001,0,1.0,0.0,0.0,1.0
5767,1,3,2,0.3125,0,1,-0.5000000000000004,0,0.0,0.0,1.0,0.0
